,year,iso_o,iso_d,contig,comlang_off,distw,pop_o,gdp_o,gdpcap_o,iso2_o,pop_d,gdp_d,gdpcap_d,iso2_d,heg_d,conflict,indepdate,heg_o,col_to,col_fr,col_hist,col_cur,sever,sib_conflict,gatt_o,gatt_d,rta,comleg,comcur,acp_to_eu,gsp,eu_to_acp,gsp_rec,flow,validmirror,family
403482,1997,GBR,TWN,0,0,9823.557934582519,58.469578,1327113.6,22697.506,GB,21.58,300005.0,13901.992,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1952.715,0,
403483,1998,GBR,TWN,0,0,9823.557934582519,58.59551,1425173.9,24322.238,GB,21.78,276105.0,12676.997,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1683.459,0,
403484,1999,GBR,TWN,0,0,9823.557934582519,58.732292,1464873.0,24941.525,GB,21.95,298757.0,13610.797,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1720.329,0,
403485,2000,GBR,TWN,0,0,9823.557934582519,59.74298,1442844.6,24150.865,GB,22.13,321230.0,14515.59,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1937.265,0,
403486,2001,GBR,TWN,0,0,9823.557934582519,59.50025,1434803.5,24114.242,GB,22.28,291694.0,13092.189,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1442.675,0,
403487,2002,GBR,TWN,0,0,9823.557934582519,59.30188,1571426.8,26498.768,GB,22.4,294803.0,13160.849,TW,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1356.713,0,
403488,2003,GBR,TWN,0,0,9823.557934582519,59.581882,1805582.1,30304.215,GB,22.49,299785.0,13329.702,TW,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1431.025,0,
403489,2004,GBR,TWN,0,0,9823.557934582519,59.8343,2132078.0,35633.04,GB,22.58,322179.0,14268.335,TW,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1726.628,0,
403490,2005,GBR,TWN,0,0,9823.557934582519,60.2265,2201591.2,36555.19,GB,22.65,345862.0,15269.846,TW,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1691.948,0,
403491,2006,GBR,TWN,0,0,9823.557934582519,60.360798,2345014.8,38849.96,GB,,,,TW,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1751.17,0,
403492,1948,GBR,TZA,0,1,7456.554171630096,50.014,,,GB,,,,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,42.6,1,GBR
403493,1949,GBR,TZA,0,1,7456.554171630096,50.312,46494.0,924.1135,GB,,,,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,58.0,1,GBR
403494,1950,GBR,TZA,0,1,7456.554171630096,50.127,37339.0,744.888,GB,7.935,,,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,37.5,1,GBR
403495,1951,GBR,TZA,0,1,7456.554171630096,50.29,41485.0,824.91547,GB,8.125,,,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,35.0,1,GBR
403496,1952,GBR,TZA,0,1,7456.554171630096,50.43,44553.0,883.4622,GB,8.323,,,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,49.4,1,GBR
403497,1953,GBR,TZA,0,1,7456.554171630096,50.593,48118.0,951.0802,GB,8.529,,,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,37.5,1,GBR
403498,1954,GBR,TZA,0,1,7456.554171630096,50.765,50758.0,999.8621,GB,8.745,,,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,38.4,1,GBR
403499,1955,GBR,TZA,0,1,7456.554171630096,50.946,54078.0,1061.4769,GB,8.971,,,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,49.8,1,GBR
403500,1956,GBR,TZA,0,1,7456.554171630096,51.184,58575.0,1144.4006,GB,9.206,,,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,41.3,1,GBR
403501,1957,GBR,TZA,0,1,7456.554171630096,51.43,61955.0,1204.6471,GB,9.453,,,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,35.8,1,GBR
403502,1958,GBR,TZA,0,1,7456.554171630096,51.652,65000.0,1258.4218,GB,9.711,,,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,30.8,1,GBR
403503,1959,GBR,TZA,0,1,7456.554171630096,51.956,68287.0,1314.3236,GB,9.979,,,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,30.3,1,GBR
403504,1960,GBR,TZA,0,1,7456.554171630096,52.373,72273.336,1379.9731,GB,10.072047,,,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,28.7,1,GBR
403505,1961,GBR,TZA,0,1,7456.554171630096,52.807,76636.34,1451.2535,GB,10.370488,636.42,61.368374,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,1,0,1,1,0,0,0,0,33.3,1,GBR
403506,1962,GBR,TZA,0,1,7456.554171630096,53.292,80540.97,1511.3145,GB,10.680493,698.44,65.39398,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,1,0,1,1,0,0,0,0,29.1,1,GBR
403507,1963,GBR,TZA,0,1,7456.554171630096,53.625,85379.13,1592.1516,GB,11.00196,778.38,70.749214,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,1,0,1,1,0,0,0,0,30.4,1,GBR
403508,1964,GBR,TZA,0,1,7456.554171630096,53.991,93316.95,1728.3798,GB,11.334632,844.19,74.47882,TZ,0,0.0,1964.0,1,1,0,1,1,,,1,1,0,1,1,0,0,0,0,40.8,1,GBR
403509,1965,GBR,TZA,0,1,7456.554171630096,54.35,100519.69,1849.4883,GB,11.678577,859.59,73.604004,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,1,0,0,0,0,45.5,1,GBR
403510,1966,GBR,TZA,0,1,7456.554171630096,54.643,107009.72,1958.3427,GB,12.033533,985.87,81.926895,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,1,0,0,0,0,56.1,1,GBR
403511,1967,GBR,TZA,0,1,7456.554171630096,54.959,111101.28,2021.5303,GB,12.400333,1028.02,82.90261,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,0,0,52.5,1,GBR
403512,1968,GBR,TZA,0,1,7456.554171630096,55.214,104623.54,1894.8734,GB,12.78143,1102.36,86.246994,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,0,0,59.3,1,GBR
403513,1969,GBR,TZA,0,1,7456.554171630096,55.461,112591.64,2030.1049,GB,13.180033,1181.57,89.64848,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,0,0,52.696,1,GBR
403514,1970,GBR,TZA,0,1,7456.554171630096,55.632,123626.11,2222.2122,GB,13.598354,1310.42,96.36607,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,0,0,57.567,1,GBR
403515,1971,GBR,TZA,0,1,7456.554171630096,55.928,139810.17,2499.8242,GB,14.037738,1402.0,99.87364,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,0,1,68.217,1,GBR
403516,1972,GBR,TZA,0,1,7456.554171630096,56.097,160629.38,2863.4219,GB,14.497424,1596.0,110.088524,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,0,1,64.551,1,GBR
403517,1973,GBR,TZA,0,1,7456.554171630096,56.223,181217.55,3223.1924,GB,14.974931,1871.85,124.99891,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,70.499,1,GBR
403518,1974,GBR,TZA,0,1,7456.554171630096,56.236,195729.31,3480.4985,GB,15.466595,2284.85,147.72806,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,84.647,1,GBR
403519,1975,GBR,TZA,0,1,7456.554171630096,56.226,234011.06,4161.972,GB,15.969874,2715.85,170.06084,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,106.808,1,GBR
403520,1976,GBR,TZA,0,1,7456.554171630096,56.216,224792.44,3998.727,GB,16.484173,2915.0,176.83629,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,87.34000000000002,1,GBR
403521,1977,GBR,TZA,0,1,7456.554171630096,56.19,253835.69,4517.453,GB,17.010717,3482.68,204.73445,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,138.71,1,GBR
403522,1978,GBR,TZA,0,1,7456.554171630096,56.178,321769.9,5727.685,GB,17.551014,4171.29,237.66661,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,237.49000000000004,1,GBR
403523,1979,GBR,TZA,0,1,7456.554171630096,56.242,417941.56,7431.129,GB,18.107319,4415.6,243.85721,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,284.24,1,GBR
403524,1980,GBR,TZA,0,1,7456.554171630096,56.33,536125.94,9517.592,GB,18.68143,5138.22,275.04425,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,283.58000000000004,1,GBR
403525,1981,GBR,TZA,0,1,7456.554171630096,56.352,508430.44,9022.402,GB,19.27444,5930.19,307.67117,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,186.78000000000003,1,GBR
403526,1982,GBR,TZA,0,1,7456.554171630096,56.318,484084.56,8595.557,GB,19.886465,6274.35,315.50858,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,138.93,1,GBR
403527,1983,GBR,TZA,0,1,7456.554171630096,56.377,458949.53,8140.723,GB,20.517256,6329.35,308.4891,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,107.527,1,GBR
403528,1984,GBR,TZA,0,1,7456.554171630096,56.506,431516.34,7636.6465,GB,21.166164,5813.73,274.67093,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,99.645,1,GBR
403529,1985,GBR,TZA,0,1,7456.554171630096,56.685,455533.88,8036.233,GB,21.833158,6904.46,316.23734,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,136.132,1,GBR
403530,1986,GBR,TZA,0,1,7456.554171630096,56.852,558951.9,9831.701,GB,22.515095,4882.2,216.8412,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,101.64000000000001,1,GBR
403531,1987,GBR,TZA,0,1,7456.554171630096,57.009,685783.6,12029.393,GB,23.2129,3523.87,151.80655,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,166.65,1,GBR
403532,1988,GBR,TZA,0,1,7456.554171630096,57.158,833130.5,14575.921,GB,23.935148,5100.406,213.09271,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,173.53050000000002,1,GBR
403533,1989,GBR,TZA,0,1,7456.554171630096,57.358,841243.44,14666.54,GB,24.693419,4420.165,179.00174,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,167.4464,1,GBR
403534,1990,GBR,TZA,0,1,7456.554171630096,57.561,989524.1,17190.877,GB,25.494236,4258.741,167.04723,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,174.842,1,GBR
403535,1991,GBR,TZA,0,1,7456.554171630096,57.74252,1033509.75,17898.592,GB,26.34416,4956.597,188.14786,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,142.17610000000002,1,GBR
403536,1992,GBR,TZA,0,1,7456.554171630096,57.902348,1071537.4,18505.94,GB,27.236073,4601.4146,168.9456,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,152.30710000000002,1,GBR
403537,1993,GBR,TZA,0,1,7456.554171630096,58.040306,962344.06,16580.617,GB,28.146296,4257.7026,151.27045,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,179.717,1,GBR
403538,1994,GBR,TZA,0,1,7456.554171630096,58.156235,1041385.06,17906.68,GB,29.042381,4510.846,155.31943,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,138.655,1,GBR
403539,1995,GBR,TZA,0,1,7456.554171630096,58.25,1133632.6,19461.504,GB,29.902102,5255.2373,175.7481,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,159.85640000000004,1,GBR
403540,1996,GBR,TZA,0,1,7456.554171630096,58.354427,1191202.8,20413.236,GB,30.715488,6496.1587,211.49455,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,140.5294,1,GBR
403541,1997,GBR,TZA,0,1,7456.554171630096,58.469578,1327113.6,22697.506,GB,31.492174,7683.884,243.99344,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,140.9419,1,GBR
403542,1998,GBR,TZA,0,1,7456.554171630096,58.59551,1425173.9,24322.238,GB,32.25364,8382.545,259.89453,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,121.531,1,GBR
403543,1999,GBR,TZA,0,1,7456.554171630096,58.732292,1464873.0,24941.525,GB,33.031494,8637.5625,261.49475,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,128.298,1,GBR
403544,2000,GBR,TZA,0,1,7456.554171630096,59.74298,1442844.6,24150.865,GB,33.848755,9079.263,268.23032,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,106.481,1,GBR
403545,2001,GBR,TZA,0,1,7456.554171630096,59.50025,1434803.5,24114.242,GB,34.712185,9440.939,271.9777,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,110.617,1,GBR
403546,2002,GBR,TZA,0,1,7456.554171630096,59.30188,1571426.8,26498.768,GB,35.615112,9758.058,273.98642,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,100.83612000000001,1,GBR
403547,2003,GBR,TZA,0,1,7456.554171630096,59.581882,1805582.1,30304.215,GB,36.55091,10282.803,281.32822,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,101.628,1,GBR
403548,2004,GBR,TZA,0,1,7456.554171630096,59.8343,2132078.0,35633.04,GB,37.508003,11351.427,302.64014,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,135.563,1,GBR
403549,2005,GBR,TZA,0,1,7456.554171630096,60.2265,2201591.2,36555.19,GB,38.477875,12586.291,327.10464,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,142.58200000000002,1,GBR
403550,2006,GBR,TZA,0,1,7456.554171630096,60.360798,2345014.8,38849.96,GB,39.477,12783.768,323.82825,TZ,0,0.0,1964.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,174.391,1,GBR
403551,1949,GBR,UGA,0,1,6567.33738550148,50.312,46494.0,924.1135,GB,,,,UG,0,0.0,1962.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,26.2,1,GBR
403552,1950,GBR,UGA,0,1,6567.33738550148,50.127,37339.0,744.888,GB,5.522,,,UG,0,0.0,1962.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,22.9,1,GBR
403553,1951,GBR,UGA,0,1,6567.33738550148,50.29,41485.0,824.91547,GB,5.671,,,UG,0,0.0,1962.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,28.7,1,GBR
403554,1952,GBR,UGA,0,1,6567.33738550148,50.43,44553.0,883.4622,GB,5.825,,,UG,0,0.0,1962.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,35.5,1,GBR
403555,1953,GBR,UGA,0,1,6567.33738550148,50.593,48118.0,951.0802,GB,5.983,,,UG,0,0.0,1962.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,39.6,1,GBR
403556,1954,GBR,UGA,0,1,6567.33738550148,50.765,50758.0,999.8621,GB,6.148,,,UG,0,0.0,1962.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,31.6,1,GBR
403557,1955,GBR,UGA,0,1,6567.33738550148,50.946,54078.0,1061.4769,GB,6.317,,,UG,0,0.0,1962.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,43.5,1,GBR
403558,1956,GBR,UGA,0,1,6567.33738550148,51.184,58575.0,1144.4006,GB,6.493,,,UG,0,0.0,1962.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,25.3,1,GBR
403559,1957,GBR,UGA,0,1,6567.33738550148,51.43,61955.0,1204.6471,GB,6.676,,,UG,0,0.0,1962.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,22.0,1,GBR
403560,1958,GBR,UGA,0,1,6567.33738550148,51.652,65000.0,1258.4218,GB,6.864,,,UG,0,0.0,1962.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,19.470000000000002,1,GBR
403561,1959,GBR,UGA,0,1,6567.33738550148,51.956,68287.0,1314.3236,GB,7.059,,,UG,0,0.0,1962.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,15.400000000000002,1,GBR
403562,1960,GBR,UGA,0,1,6567.33738550148,52.373,72273.336,1379.9731,GB,6.620496,423.1457,63.9145,UG,0,0.0,1962.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,15.07,1,GBR
403563,1961,GBR,UGA,0,1,6567.33738550148,52.807,76636.34,1451.2535,GB,6.832608,441.66705,64.64106,UG,0,0.0,1962.0,1,1,0,1,1,,,1,0,0,1,1,0,0,0,0,15.6,1,GBR
403564,1962,GBR,UGA,0,1,6567.33738550148,53.292,80540.97,1511.3145,GB,7.05976,449.15833,63.622322,UG,0,0.0,1962.0,1,1,0,1,1,,,1,1,0,1,1,0,0,0,0,14.3,1,GBR
403565,1963,GBR,UGA,0,1,6567.33738550148,53.625,85379.13,1592.1516,GB,7.30117,516.3157,70.71684,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,1,0,0,0,0,16.4,1,GBR
403566,1964,GBR,UGA,0,1,6567.33738550148,53.991,93316.95,1728.3798,GB,7.555414,589.2475,77.9901,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,1,0,0,0,0,31.2,1,GBR
403567,1965,GBR,UGA,0,1,6567.33738550148,54.35,100519.69,1849.4883,GB,7.821054,884.5023,113.09247,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,1,0,0,0,0,43.9,1,GBR
403568,1966,GBR,UGA,0,1,6567.33738550148,54.643,107009.72,1958.3427,GB,8.098823,925.38153,114.261246,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,1,0,0,0,0,43.4,1,GBR
403569,1967,GBR,UGA,0,1,6567.33738550148,54.959,111101.28,2021.5303,GB,8.388112,967.2407,115.3109,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,0,0,39.9,1,GBR
403570,1968,GBR,UGA,0,1,6567.33738550148,55.214,104623.54,1894.8734,GB,8.684522,1037.3793,119.451515,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,0,0,41.0,1,GBR
403571,1969,GBR,UGA,0,1,6567.33738550148,55.461,112591.64,2030.1049,GB,8.982311,1168.5566,130.09532,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,0,0,43.716,1,GBR
403572,1970,GBR,UGA,0,1,6567.33738550148,55.632,123626.11,2222.2122,GB,9.277681,1259.5548,135.76181,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,0,0,38.979,1,GBR
403573,1971,GBR,UGA,0,1,6567.33738550148,55.928,139810.17,2499.8242,GB,9.568859,1417.1917,148.10455,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,0,1,61.515,1,GBR
403574,1972,GBR,UGA,0,1,6567.33738550148,56.097,160629.38,2863.4219,GB,9.857853,1490.9703,151.24696,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,0,1,38.245,1,GBR
403575,1973,GBR,UGA,0,1,6567.33738550148,56.223,181217.55,3223.1924,GB,10.149399,1701.8179,167.67671,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,28.243,1,GBR
403576,1974,GBR,UGA,0,1,6567.33738550148,56.236,195729.31,3480.4985,GB,10.450327,2098.945,200.8497,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,35.645,1,GBR
403577,1975,GBR,UGA,0,1,6567.33738550148,56.226,234011.06,4161.972,GB,10.765828,2359.5557,219.17085,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,33.178,1,GBR
403578,1976,GBR,UGA,0,1,6567.33738550148,56.216,224792.44,3998.727,GB,11.098617,2447.3,220.50496,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,24.502,1,GBR
403579,1977,GBR,UGA,0,1,6567.33738550148,56.19,253835.69,4517.453,GB,11.448238,2936.4705,256.49976,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,40.81,1,GBR
403580,1978,GBR,UGA,0,1,6567.33738550148,56.178,321769.9,5727.685,GB,11.813024,2420.2607,204.88072,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,66.44,1,GBR
403581,1979,GBR,UGA,0,1,6567.33738550148,56.242,417941.56,7431.129,GB,12.189936,2139.025,175.47467,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,44.11000000000001,1,GBR
403582,1980,GBR,UGA,0,1,6567.33738550148,56.33,536125.94,9517.592,GB,12.577497,1244.6101,98.955315,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,85.69000000000001,1,GBR
403583,1981,GBR,UGA,0,1,6567.33738550148,56.352,508430.44,9022.402,GB,12.973855,1337.2999,103.07653,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,55.550000000000004,1,GBR
403584,1982,GBR,UGA,0,1,6567.33738550148,56.318,484084.56,8595.557,GB,13.381902,2177.5,162.71977,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,60.720000000000006,1,GBR
403585,1983,GBR,UGA,0,1,6567.33738550148,56.377,458949.53,8140.723,GB,13.810401,2240.3333,162.22072,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,35.2,1,GBR
403586,1984,GBR,UGA,0,1,6567.33738550148,56.506,431516.34,7636.6465,GB,14.271065,3615.6475,253.35513,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,42.79,1,GBR
403587,1985,GBR,UGA,0,1,6567.33738550148,56.685,455533.88,8036.233,GB,14.771532,3519.695,238.27556,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,56.21000000000001,1,GBR
403588,1986,GBR,UGA,0,1,6567.33738550148,56.852,558951.9,9831.701,GB,15.315815,3923.2441,256.1564,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,41.58,1,GBR
403589,1987,GBR,UGA,0,1,6567.33738550148,57.009,685783.6,12029.393,GB,15.899434,6269.522,394.32358,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,69.41000000000001,1,GBR
403590,1988,GBR,UGA,0,1,6567.33738550148,57.158,833130.5,14575.921,GB,16.511042,6508.9316,394.2169,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,69.14787,1,GBR
403591,1989,GBR,UGA,0,1,6567.33738550148,57.358,841243.44,14666.54,GB,17.13448,5276.481,307.94522,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,70.58172,1,GBR
403592,1990,GBR,UGA,0,1,6567.33738550148,57.561,989524.1,17190.877,GB,17.757956,4304.3994,242.39273,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,76.9157,1,GBR
403593,1991,GBR,UGA,0,1,6567.33738550148,57.74252,1033509.75,17898.592,GB,18.379623,3321.7292,180.72891,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,69.5122,1,GBR
403594,1992,GBR,UGA,0,1,6567.33738550148,57.902348,1071537.4,18505.94,GB,19.002954,2857.4578,150.36913,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,51.51509,1,GBR
403595,1993,GBR,UGA,0,1,6567.33738550148,58.040306,962344.06,16580.617,GB,19.628222,3220.4392,164.07188,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,50.03504000000001,1,GBR
403596,1994,GBR,UGA,0,1,6567.33738550148,58.156235,1041385.06,17906.68,GB,20.257128,3990.4304,196.98895,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,69.11993000000001,1,GBR
403597,1995,GBR,UGA,0,1,6567.33738550148,58.25,1133632.6,19461.504,GB,20.892273,5755.819,275.49988,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,85.7403,1,GBR
403598,1996,GBR,UGA,0,1,6567.33738550148,58.354427,1191202.8,20413.236,GB,21.533237,6044.5854,280.70956,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,87.26542,1,GBR
403599,1997,GBR,UGA,0,1,6567.33738550148,58.469578,1327113.6,22697.506,GB,22.183256,6269.3335,282.61557,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,94.0404,1,GBR
403600,1998,GBR,UGA,0,1,6567.33738550148,58.59551,1425173.9,24322.238,GB,22.853436,6584.8154,288.13242,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,83.2234,1,GBR
403601,1999,GBR,UGA,0,1,6567.33738550148,58.732292,1464873.0,24941.525,GB,23.55822,5998.5635,254.6272,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,66.15015,1,GBR
403602,2000,GBR,UGA,0,1,6567.33738550148,59.74298,1442844.6,24150.865,GB,24.308744,5926.374,243.79597,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,80.9307,1,GBR
403603,2001,GBR,UGA,0,1,6567.33738550148,59.50025,1434803.5,24114.242,GB,25.11089,5681.2427,226.24617,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,72.2517,1,GBR
403604,2002,GBR,UGA,0,1,6567.33738550148,59.30188,1571426.8,26498.768,GB,25.9649,5836.0127,224.76547,UG,0,0.0,1962.0,1,1,0,1,0,,,1,1,0,1,0,0,0,1,1,67.7384,1,GBR
